Link,Nome,Preço
https://www.kabum.com.br/produto/129960,"Processador Intel Core i3-10100F, 3.6GHz (4.3GHz Max Boost), Cache 6MB, Quad Core, 8 Threads, LGA 1200 - BX8070110100F","R$ 449,99"
https://www.kabum.com.br/produto/329802,"Processador Intel I5-12400, 2.5GHz, Cache 18MB, Hexa Core, 12 Threads, LGA 1700 - BX8071512400","R$ 1.304,31"
https://www.kabum.com.br/produto/158285,"Processador Intel Core I7-10700, 2.90GHz (4.8GHz Turbo), Cache 16MB, LGA 1200 - BX8070110700","R$ 1.733,96"
https://www.kabum.com.br/produto/203464,"Processador AMD Ryzen 5 5600G, 3.9GHz, Cache 16MB, Hexa Core, 12 Threads, AM4, Ví­deo Integrado - 100-100000252BOX","R$ 868,62"
https://www.kabum.com.br/produto/203463,"Processador AMD Ryzen 7 5700G, 4.6GHz Max Turbo, Cache 20MB, Octa Core, AM4, Ví­deo Integrado - 100-100000263BOX","R$ 1.376,36"
https://www.kabum.com.br/produto/442570,"Processador AMD Ryzen 7 7700 3.80ghz, 8-core, 40MB, Am5","R$ 2.681,91"
https://www.kabum.com.br/produto/181088,"Processador AMD Ryzen 5 5600G, 3.9GHz (4.4GHz Max Turbo), Cache 19MB, 6 Núcleos, 12 Threads, Vídeo Integrado, AM4 - 100-100000252BOX","R$ 1.099,99"
https://www.kabum.com.br/produto/405767,"Processador Intel Core i3-13100, 4.5GHz Max Turbo, Cache 12MB, 4 Núcleos, 8 Threads, LGA 1700, Vídeo Integrado - BX8071513100","R$ 939,99"
https://www.kabum.com.br/produto/391326,"Processador Intel Core I7 10700K 10ª Geração, 3.8GHz, LGA 1200 - BX8070110700K","R$ 2.824,58"
https://www.kabum.com.br/produto/315050,"Processador Intel Core I5 12400F 12ª Geração, 2.5GHz (4.4GHz Turbo), Hexa Core, 12 Threads, LGA 1700 - BX8071512400F","R$ 1.244,56"
https://www.kabum.com.br/produto/229983,"Processador Intel Celeron G5925 10ª Geração, 3.6GHz, Cache 4MB, LGA 1200 - BX80701G5925","R$ 269,42"
https://www.kabum.com.br/produto/181065,"Processador Intel Core i3-10105, 3.7GHz (4.4GHz Max Turbo), Cache 6MB, Quad Core, 8 Threads, LGA 1200, Vídeo Integrado - BX8070110105","R$ 649,99"
https://www.kabum.com.br/produto/129461,"Processador AMD Ryzen 9 5950X, 3.4GHz (4.9GHz Max Turbo), Cache 72MB, 16 Núcleos, 32 Threads, AM4 - 100-100000059WOF","R$ 3.299,99"
https://www.kabum.com.br/produto/357990,"Processador AMD Ryzen 5 4600G Box, 1900MHz, Cache 3MB, Hexa Core, 12 Threads - 100-100000147BOX","R$ 705,84"
https://www.kabum.com.br/produto/355263,"Processador AMD Ryzen 5 5600, 3.5GHz (4.4GHz Turbo), AM4 - 100-100000927BOX","R$ 936,62"
https://www.kabum.com.br/produto/339271,"Processador Intel Core I3-12100, 3.30GHz, Cache 12MB, LGA 1700","R$ 940,38"
https://www.kabum.com.br/produto/171073,"Processador Intel Core I3-2100 Gamer, 3.1GHz","R$ 215,91"
https://www.kabum.com.br/produto/333145,"Processador AMD Ryzen 5 4600G, 3.7GHz (4.2GHz Max Turbo), Cache 11MB, AM4, Vídeo Integrado - 100-100000147BOX","R$ 599,99"
https://www.kabum.com.br/produto/185132,"Processador Intel Pentium E2160, 1.80GHz, Cache 1MB, LGA 775, Tray Sem Cooler",
https://www.kabum.com.br/produto/169679,"Processador Intel Core I5-9600K Coffee Lake Refresh, 3.7GHz (4.6GHz Max Turbo), Cache 9MB, Hexa Core, 6 Threads, LGA 1151 - BX80684I59600K",
https://www.kabum.com.br/produto/185099,"Processador Intel Pentium E2140, 1.60GHz, Cache 1MB, LGA 775, Tray Sem Cooler",
https://www.kabum.com.br/produto/174985,"Processador Intel Core I5 9600K, 3.7GHz, Cache 9MB, LGA 1151, 95W",
https://www.kabum.com.br/produto/169736,"Processador Intel Core I7-9700K, 3.6GHz (Turbo 4.90GHz), Cache 12MB, Octa Core, 8 Threads, LGA 1151 - BX80684I79700K",
https://www.kabum.com.br/produto/92918,"Processador Intel Core i5-8400 Coffee Lake, 2.8GHz (4GHz Max Turbo), Cache 9MB, LGA 1151 - BX80684I58400",
https://www.kabum.com.br/produto/215170,"Processador Intel Core I5-9400F 2.9GHz, 9MB - BX80684I59400F 2839",
https://www.kabum.com.br/produto/208003,"Processador Intel Core I5 9600KF, 3.7GHz, Cache 9MB, LGA 1151, Sem Cooler, Sem Vídeo",
https://www.kabum.com.br/produto/199674,"Processador, Intel Core I3-10100, 4 Nucleos, 3.6ghz, 4.3ghz Max Turbo - Lga1200",
https://www.kabum.com.br/produto/238432,Processador Amd Athlon 3000g 3.5ghz 5mb Socket Am4 Com Fan Inclusa - Yd3000c6fhbox 3507,
https://www.kabum.com.br/produto/238707,"Processador Intel Core I5-9500 Coffee Lake, 4.4GHz, LGA 1151 - BX80684I9500",
https://www.kabum.com.br/produto/238750,Processador Intel Core I3-9350K,
https://www.kabum.com.br/produto/230019,"Processador Intel Core I9-9900K, 3.6GHz, Cachê 16MB, LGA 1151 - BX806849900K",
https://www.kabum.com.br/produto/225649,"Processador Intel Core I3 9300 9ª Geração, 3.70GHz (4.30GHz Turbo), Cache 8MB, LGA 1151 - BX80684I39300",
https://www.kabum.com.br/produto/175019,"Processador AMD RYZEN 5 5600X, Clock 3.7GHz, 32MB, AM4",
https://www.kabum.com.br/produto/215156,"Processador AMD Ryzen 5 3600 4.2GHz, 12MB, Socket AM4 3414",
https://www.kabum.com.br/produto/238705,"Processador Amd Ryzen 3 3200g, Cache 4mb, 3.6ghz (4ghz Max Turbo), Am4 - Yd3200c5fhbox",
https://www.kabum.com.br/produto/252299,"Processador Intel Core I7 9700k, Coffee Lake Refresh, Cache 12MB, 3.6GHz Até 4.9GHz Max Turbo, LGA 1151 - Bx80684i79700k",
https://www.kabum.com.br/produto/271350,Processador Intel Core I5-9400f,
https://www.kabum.com.br/produto/139445,"Processador AMD A6 7480,  FM2+, Dual Core, 3.6 MHz (Max. Turbo 3,8GHz), Cache 1MB - AD7480ACABBOX",
https://www.kabum.com.br/produto/254617,"Processador Intel Core I7-9700K Coffee Lake Refresh, 3.6GHz (4.9GHz Max Turbo), Cache 12MB, LGA 1151 - BX80684I79700K",
https://www.kabum.com.br/produto/241467,"Processador Intel Core I7-9700KF, 3.60GHz, Cache 12MB, LGA 1151",
https://www.kabum.com.br/produto/283914,Processador Intel Core I3-8350K,
https://www.kabum.com.br/produto/139397,"Processador Intel Celeron G3930, 2.90GHz, Cache 2M, LGA 1151, Kabylake - BX80677G3930",
https://www.kabum.com.br/produto/161630,"Processador Intel Core I3-3220, 3.30GHz, LGA 1155, OEM, Com Cooler",
https://www.kabum.com.br/produto/294150,"Processador Intel Core I5-10400, Desktop 6 Núcleos Até 4,3Ghz - Lga1200",
https://www.kabum.com.br/produto/409953,"Processador Intel Core I5 6500, 3.6GHz, Cache 6MB, Quad Core, 4 Threads, LGA 1151- CM8066201920404",
https://www.kabum.com.br/produto/430118,"Processador Intel Core I5 2400 3.10ghz, LGA 1155, 2a Geração",
https://www.kabum.com.br/produto/425020,"Processador Intel Core I7, 4770s 3.10ghz, 8MB, 4ª Geração Oem 1150",
https://www.kabum.com.br/produto/442576,"Processador Intel I3-9100, 4.20ghz, 6MB Cache, Fc LGA1151",
https://www.kabum.com.br/produto/422661,"Processador Intel  Core I3-7100t, 3.40GHz, Cache 3MB, 1151",
https://www.kabum.com.br/produto/422659,"Processador AMD Ryzen 7 2700, 3.2ghz, Octa Core Oem, AM4 - OEM",
https://www.kabum.com.br/produto/422684,"Processador Intel Core I3-4150, 4ª Geração, 3.50ghz, Socket LGA1150, Cache 3MB - Oem",
https://www.kabum.com.br/produto/357819,"Processador 1200 Pentium Gold G6400 4,0ghz/4mb S/cooler Tray Bx80701g6400 Intel",
https://www.kabum.com.br/produto/357799,Processador 1200 Core I5 10500 3.10ghz/12mb S/ Cooler Tray I5-10500 Intel,
https://www.kabum.com.br/produto/386546,"Processador AMD Ryzen 5 1600, 3.2GHz (3.6GHz Max Turbo), Cache 19MB, Hexa Core, 12 Threads, AM4, Cooler RGB, OEM",
https://www.kabum.com.br/produto/381577,"Processador Intel Core I3 6100, 3.7GHz, Cache 3MB, LGA 1151, Sem Cooler Tray",
https://www.kabum.com.br/produto/394037,"Processador Intel I3-10100, 3.6Ghz, 6Mb Cache, Fclga1200, O&m",
https://www.kabum.com.br/produto/364987,Processador Intel Core I7 10700f 2.9ghz 10º Geração Socket Lga 1200 Sem Vídeo Bx8070110700f,
https://www.kabum.com.br/produto/456761,"Processador Intel Core I3 8100t - LGA 1151, 3.1ghz, Cache 6MB, 8a Geração - OEM",
https://www.kabum.com.br/produto/460815,"Processador Intel Core I5-10400, Cache 12MB, 2.9GHz (4.3GHz Max Turbo), LGA 1200",
https://www.kabum.com.br/produto/322989,"Processador Intel Core I3 4130, 3.4GHz, Cache 3MB, LGA 1150, OEM",
https://www.kabum.com.br/produto/345190,"Processador AMD A10-5800K, 3.8GHz, Quad Core, FM2, OEM",
https://www.kabum.com.br/produto/345244,"Processador AMD AM4 Ryzen 5 5600G, 3.9GHz, Hexa Core, OEM",
https://www.kabum.com.br/produto/373629,"Processador Intel Core I3-3220, 3.3GHz",
https://www.kabum.com.br/produto/373643,Processador Intel Core I5-3470,
https://www.kabum.com.br/produto/367691,"Processador Intel Core I7 2600 2ª Geração, 3.4GHz, LGA 1155",
https://www.kabum.com.br/produto/357788,Processador 2011 Xeon E5 2680 V2 2.8ghz Oem E5-2680 Intel,
https://www.kabum.com.br/produto/357754,"Processador 1200 Core I5 11400 2,60ghz/12mb S/ Cooler Tray Bx8070811400 Intel",
https://www.kabum.com.br/produto/357828,Processador 1200 Core I3 10100 3.60ghz/6mb S/ Cooler Tray Bx8070110100 Intel,
https://www.kabum.com.br/produto/357856,Processador 1151 Core I3 6100 3.7ghz/3mb S/ Cooler Tray I3-6100  Intel,
https://www.kabum.com.br/produto/357866,Processador 1151 Core I7 6700 3.4ghz/8mb S/ Cooler I7-6700 Intel,
https://www.kabum.com.br/produto/357877,Processador 1151 Core I5 7500 3.4ghz/6mb S/ Cooler Tray Bx80677i57500 Intel,
https://www.kabum.com.br/produto/357879,Processador 1155 Core I5 3470 3.20ghz/6mb S/ Cooler Tray I5-3470 Intel,
https://www.kabum.com.br/produto/397016,"Processador Intel Core I3-2100, 3.1GHz, Quad Core",
https://www.kabum.com.br/produto/373617,"Processador Intel, I3 3220, 3 Geração",
https://www.kabum.com.br/produto/300059,"Processador AMD Ryzen 5 PRO 4650G, 3.7GHz, 4.2GHz Turbo, Hexa Core, 12 Threads",
https://www.kabum.com.br/produto/345629,"Processador AMD Ryzen 5 5600G, 3.9GHz, Ví­deo Integrado + Cooler Gamdias Boreas, Lite - E1-410",
https://www.kabum.com.br/produto/345227,"Processador Intel Core I3-6100, 3.70GHz, Cache 3MB, Dual Core, 4 Threads, LGA 1151, OEM",
https://www.kabum.com.br/produto/345261,"Processador Intel Core I3-9100, 3.60GHz, OEM",
https://www.kabum.com.br/produto/339803,"Processador Intel I5 10500, 4.5GHz, Cache 12MB, LGA 1200, Tray, OEM",
https://www.kabum.com.br/produto/340060,Processador Amd Athlon 3000g Box am4 / 3.5ghz / 4mb Cache,
https://www.kabum.com.br/produto/315635,"Processador Intel Core I3 2100, 3.10GHz, Cache 3MB, LGA 1155",
https://www.kabum.com.br/produto/271391,"Processador AMD Atlhon 3000G, 3.5GHz, Cache 4MB, Dual Core, AM4, Ví­deo Integrado",
https://www.kabum.com.br/produto/333300,"Processador Lenovo Isg Intel Silver 4210r,  Sr650 - 4xg7a37981",
https://www.kabum.com.br/produto/267470,Processador Amd Ryzen 5 5600g 3.9ghz 16mb Cache Am4 100100000252boxi,
https://www.kabum.com.br/produto/298105,Processador Intel Dual Core G6400 10geração  4.0ghz,
https://www.kabum.com.br/produto/309143,"Processador 1150 Intel Core I3-4160, 3.6GHz, 3MB, Sem Cooler",
https://www.kabum.com.br/produto/355197,Processador Amd Ryzen 5 5500 3.6ghz Turbo 4.2ghz 19mb Am4 Box S/video,
https://www.kabum.com.br/produto/345314,"Processador AMD Ryzen 5 2600, 3.4GHz, AM4, OEM",
https://www.kabum.com.br/produto/345245,"Processador AMD Ryzen 5 1500X, 3.5GHz, Cache 16MB, Quad Core, 8 Threads, AM4, OEM",
https://www.kabum.com.br/produto/345266,"Processador Intel Core I3-7100, 3.90GHz, Cache 3MB, Dual Core, 4 Threads, LGA 1151, OEM",
https://www.kabum.com.br/produto/364344,"Processador Intel I5 8600, 3.1GHz, Cache 9MB, LGA 1151, Box",
https://www.kabum.com.br/produto/392427,"Processador Intel Core I5-2400 2ª Geração, 3.10GHz (3.40GHz Turbo), Cache 6MB, LGA 1155, OEM",
https://www.kabum.com.br/produto/382096,"Processador Intel Core I5 7500, 3.4GHz, Cache 6MB, LGA 1151, Sem Cooler Tray - BX80677I57500",
https://www.kabum.com.br/produto/380717,"Processador AMD Ryzen 5 2600, 3.4GHz (3.9GHz Max Turbo), Cache 19MB, AM4, OEM, Cooler RGB",
https://www.kabum.com.br/produto/422660,"Processador Server Intel 2011 Xeon E5-2603v4, 1.70ghz, Cache 15MB, FC LGA2011-3 - OEM",
https://www.kabum.com.br/produto/422678,"Processador Intel Core I5-2400, 2ª Geração, 3.10ghz 3.40ghz Turbo, Socket LGA1155, Cache 6MB - Oem",
https://www.kabum.com.br/produto/422679,"Processador Intel Core I5-4590, 4ª Geração, 3.30ghz 3.70ghz Turbo, Socket LGA1150, Cache 6MB - Oem",
https://www.kabum.com.br/produto/416601,"Processador Intel Core I3 8300 8ª Geração, 3.70GHz, Cache 8MB, Quad Core, LGA 1151, TDP 65W, Coffee Lake, OEM",
https://www.kabum.com.br/produto/422141,"Processador Intel I7-2600s, 3.80ghz, 8MB Cache, Fclga1155",
https://www.kabum.com.br/produto/223556,"Processador Intel I5 2400, 3.1GHz (3.4GHz Turbo), Cache 6MB, LGA 1155, OEM",
https://www.kabum.com.br/produto/459509,"Processador Intel Core I7 8700 3.20GHz, LGA 1151 C/ Cooler Tray",
https://www.kabum.com.br/produto/402570,"Processador Intel Core I7 2600, 3.40GHz, Cache 8MB, Quad Core, 8 Threads, LGA 1155, Com Cooler Tray, OEM",
https://www.kabum.com.br/produto/364292,"Processador Intel I5 3470, 3.20GHz, Cache 6MB, LGA 1155, Tray",
https://www.kabum.com.br/produto/442572,"Processador Intel Core I7-11700k, 3.6ghz (5ghz Turbo) LGA1200, 16MB Cache, 11ª Ger, Bx8070811700k",
https://www.kabum.com.br/produto/364975,"Processador AMD Ryzen 5 3600 Cache 32MB 3.6GHz(4.2GHz Max Turbo) AM4, Sem Vídeo - 100-100000031SBX",
https://www.kabum.com.br/produto/427899,Processador Intel I7-3770s / 3.90ghz / 8mb Cache / Fclga1155,
https://www.kabum.com.br/produto/102438,"Processador AMD Ryzen 5 3600, 3.6GHz(4.2GHz Max Turbo), Cache 32MB, 6 Núcleos, 12 Threads, AM4 - 100-100000031BOX",
https://www.kabum.com.br/produto/368278,"Processador AMD Ryzen Threadripper Pro 5975WX, 128 MB, 32 Núcleos, SP3 WOF - 100-100000445WOF",
https://www.kabum.com.br/produto/134695,"Processador Intel Core I3 8100 8ª Geração Coffee Lake, 3.6GHz, LGA 1151 - BX80684I38100",
https://www.kabum.com.br/produto/409971,"Processador Intel Core I3-10320 10ª Geração, 3.8GHz, Cache 6MB, LGA 1200 - BX8070110320",
https://www.kabum.com.br/produto/127306,"Processador Intel Core I5-7400, 3.00GHz, Cache 6MB, LGA 1151 - BX80677I57400",
https://www.kabum.com.br/produto/107545,"Processador AMD Ryzen 5 1600, Cache 19MB, 3.2GHz (3.6GHz Max Turbo), AM4 - YD1600BBAFBOX",
https://www.kabum.com.br/produto/101918,"Processador Intel Core i3-9100F Coffee Lake, 3.6GHz (4.2GHz MaxTurbo), Cache 6MB, Quad Core, 4 Threads, LGA 1151, Sem Vídeo - BX80684I39100F",
https://www.kabum.com.br/produto/169886,"Processador Intel Xeon E2124G, 3.40GHz, Cache 8MB, Quad Core, LGA 1151 - BX80684E2124G",
https://www.kabum.com.br/produto/171099,"Processador Intel Core I5-2400 Gamer, 3.4GHz",
https://www.kabum.com.br/produto/298076,"Processador AMD Ryzen 7 5700g, 3.8Ghz, AM4, Vídeo Integrado, 8 Núcleos - 100-100000263box",
https://www.kabum.com.br/produto/282190,Processador Gamer Amd Ryzen 5 5600x 100-100000065box De 6 Núcleos E 3.7ghz De Frequência,
https://www.kabum.com.br/produto/326435,"Processador Intel Celeron G6900, Lga 1700, 3.40 Mhz",
https://www.kabum.com.br/produto/345716,"Processador Intel Core I7 3770, 3.4GHz, LGA 1155",
https://www.kabum.com.br/produto/345260,"Processador Intel Core I3-4130, 3.40GHz, LGA 1150, OEM",
https://www.kabum.com.br/produto/345581,"Processador Intel Core I7-7700, 3.60GHz, OEM",
https://www.kabum.com.br/produto/345621,"Processador Intel Core I7-6700, 3.40GHz, Quad Core, 8 Threads, OEM",
https://www.kabum.com.br/produto/310918,Amd Ryzen 5 4650g Pro Hexa Core - 3.7ghz 4.2ghz Turbo - Cache 8mb - Am4 - 100-100000143mpk,
https://www.kabum.com.br/produto/310817,AMD Ryzen 7 3800xt Octa Core 16 Threads - 3.8Ghz turbo 4.7Ghz Cache 36mb - Am4 - 100-100000279wof,
https://www.kabum.com.br/produto/217909,Processador Amd Ryzen 5 2400g 3.6ghz Turbo 3.9ghz Cache 6mb Yd2400c5fbbox,
https://www.kabum.com.br/produto/223580,"Processador Intel I5 4570 3.20ghz, 6mb, Cache, Lga, 1150, Oem",
https://www.kabum.com.br/produto/223446,"Processador AMD A12 9800E, 3.1GHz, Cache 2MB, LGA AM4, Radeon R7, 35W, Box",
https://www.kabum.com.br/produto/231058,"Processador Intel I7-3770, 3.90GHz, Cache 8MB, FCLGA 1155, OEM",
https://www.kabum.com.br/produto/206580,"Processador Amd Ryzen 5 3600 Cache 32mb 3.6ghz(4.2ghz Max Turbo) Am4, Sem Video - 100-100000031box",
https://www.kabum.com.br/produto/333155,"Processador AMD Ryzen 3 4100, 3.8GHz (4.0GHz Max Turbo), Cache 6MB, AM4,  Sem Vídeo - 100-100000510BOX",
https://www.kabum.com.br/produto/291776,"Processador AMD A10 9700E, 3.0GHz, Cache 2MB, LGA AM4, Radeon R7, 35W, Box",
https://www.kabum.com.br/produto/339802,"Processador Intel Pentium E5700, Dual Core, LGA 775, Box",
https://www.kabum.com.br/produto/148918,"Processador Intel Core I3-9100F Coffee Lake, 3.6GHz (4.2GHz Max Turbo), Cache 6MB, LGA 1151, Sem Ví­deo - BX80684I39100F",
https://www.kabum.com.br/produto/175037,"Processador AMD FX 6300 Black, 3.5GHz (4.1GHz), Cache 14MB, AM3, OEM",
https://www.kabum.com.br/produto/168195,"Processador Intel Core I5-4570, 3.2GHz (3.6GHz Turbo Max), Cache 6MB, LGA 1150, OEM",
https://www.kabum.com.br/produto/189862,"Processador Amd Ryzen R5 5600x, 37ghz Max Turbo, 46ghz Ddr4, Am4 ,35mb Cache",
https://www.kabum.com.br/produto/159024,"Processador Intel Core I7-2600, 3.4GHz, Cache 8MB, Quad Core, 8 Threads, LGA 1155, OEM",
https://www.kabum.com.br/produto/114265,"Processador AMD Ryzen 7 3800XT, 3.8GHz (4.7GHz Max Turbo), Cache 36MB, Octa Core, 16 Threads, AM4 - 100-100000279WOF",
https://www.kabum.com.br/produto/161613,"Processador AMD Ryzen 5 3600X, 3.8GHz (4.4GHz Max Turbo), Cache 32MB, AM4, DDR4 - 100-100000022BOX",
https://www.kabum.com.br/produto/199793,"Processador AMD Ryzen 5 3600X, 6 Núcleos, 100-100000022box",
https://www.kabum.com.br/produto/231856,Processador Amd Ryzen 5 3600 Am4 32mb 4.2ghz 100-100000031,
https://www.kabum.com.br/produto/252497,Processador AMD Ryzen 7 3700x,
https://www.kabum.com.br/produto/234036,"Processador, Intel, Core I3-10100f, 6mb, 3.6ghz - Bx8070110100f 3235",
https://www.kabum.com.br/produto/259127,"Processador Intel Core I5 LGA1200 I5-10400F 2.9 GHz, 12MB Cache, Com Cooler",
https://www.kabum.com.br/produto/267469,Processador Amd Ryzen 7 5700g 3.8ghz Cache 16mb Am4 100-100000263boxi,
https://www.kabum.com.br/produto/169805,"Processador Intel Xeon Gold 6240, 2.60GHz - Bx806956240",
https://www.kabum.com.br/produto/161617,"Processador AMD Ryzen 7 3700X, 3.6GHz (4.4GHz Max Turbo), Cache 36MB, AM4, DDR4, Cooler Wraith Prism, LED RGB",
https://www.kabum.com.br/produto/162203,"Processador Intel Core I7-9700F, 3.00GHz (4.70GHz Max Turbo), Cache 12MB, LGA 1151 - BX80684I79700F",
https://www.kabum.com.br/produto/199835,"Processador Intel Core I3 3220, 3.30GHz, Cache 3MB, LGA 1155, Tray",
https://www.kabum.com.br/produto/325056,"Processador Intel I3 4ª Geração, 3.6GHz, 1150, 4160, OEM",
https://www.kabum.com.br/produto/357919,Processador 1156 Core I5 650 3.2ghz/4mb S/ Cooler Tray I5-650 Intel,
https://www.kabum.com.br/produto/357820,Processador 1155 Core I5 3570 3.4ghz/6mb S/ Cooler Tray I5-3570 Intel,
https://www.kabum.com.br/produto/422670,"Processador Intel Core I7-12700f, 2.10GHz, 1700 Oem",
https://www.kabum.com.br/produto/422676,"Processador Intel Core I7-3770, 3ª Geração, 3.40ghz (3.90ghz Turbo), Socket Lga1155, Cache 8MB - Oem",
https://www.kabum.com.br/produto/422685,"Processador Intel Core I3-4160, 4ª Geração, 3.60ghz, Socket LGA1150, Cache 3MB - Oem",
https://www.kabum.com.br/produto/405269,"Processador Intel Core I7 3770, 3.40GHz, Smart Cache 8MB, Quad Core, 8 Threads, LGA 1155, OEM",
https://www.kabum.com.br/produto/431424,Processador Intel Core I7-10700 Lga 1200,
https://www.kabum.com.br/produto/373658,"Processador Intel Core I5-3470, Cache 32GB, Quad Core, LGA 1155",
https://www.kabum.com.br/produto/406695,"Processador Intel Core I5-4570, 3.2GHz, LGA 1150, OEM",
https://www.kabum.com.br/produto/429948,Processador Intel 1151 Core I5 9600k 3.7ghz/9MB Box 9º G Bx80684i59600k,
https://www.kabum.com.br/produto/422667,"Processador AMD Ryzen 7 2700x, 3.2GHz, Octa Core, AM4 - OEM",
https://www.kabum.com.br/produto/431423,Processador Intel Core I9-11900 Lga 1200,
https://www.kabum.com.br/produto/420756,"Processador Intel Celeron G3930 - LGA 1151, 2.9Ghz, Cache 2MB, Kabylake, Intel HD Graphics 610 - Bx80677g3930",
https://www.kabum.com.br/produto/376236,"Processador AMD Athlon 3000G, 3.5GHz, Cache 4MB, Dual Core, 4 Threads, AM4, Vega 3 OEM - YD3000C6M2OFH",
https://www.kabum.com.br/produto/381572,"Processador Intel Core I7 6700, 3.4GHz, Cache 8MB, LGA 1151, Sem Cooler",
https://www.kabum.com.br/produto/392895,"Processador Intel Xeon Quad Core E5420, 2.5GHz, Cache 12MB, 1333MHz",
https://www.kabum.com.br/produto/382011,"Processador Intel Core I5 I5-4590, 3.30GHz, Cache 6MB, 1150, Sem Cooler",
https://www.kabum.com.br/produto/382049,"Processador Intel Core I5 4590, 3.30GHz, Cache 6MB, LGA 1150, Sem Cooler",
https://www.kabum.com.br/produto/357855,Processador 1155 Core I5 2400 3.1ghz/3mb S/ Cooler Tray I5-2400 Intel,
https://www.kabum.com.br/produto/385673,"Processador Intel Core I3 4330, 3.5GHz, 1150, OEM",
https://www.kabum.com.br/produto/375877,"Processador AMD Ryzen 5 PRO 4650G, 4.2GHz, Cache 8MB, AM4",
https://www.kabum.com.br/produto/422664,"Processador Intel 1151 Core I3-8100t, 3.10GHz, Cache 6MB - OEM",
https://www.kabum.com.br/produto/422663,"Processador AMD Ryzen 5 2400g Pro, 3.6ghz, Cache 4MB, Quad Core, AM4 - OEM",
https://www.kabum.com.br/produto/422680,"Processador Intel Core I5-6500, 6ª Geração, 3.20ghz 3.60ghz Turbo, Socket LGA1151, Cache 6MB - Oem",
https://www.kabum.com.br/produto/347670,"Processador Intel Core I3-12100, 3.3GHz - 4.3GHz, Cache 12MB, LGA 1700 - BX8071512100",
https://www.kabum.com.br/produto/382107,"Processador Intel 2011 Xeon E5 2680 V2, 2.8GHz, Cache 25MB, 20 Threads, OEM",
https://www.kabum.com.br/produto/345238,"Processador AMD A8-5600K, 3.6GHz, Quad Core, FM2, OEM",
https://www.kabum.com.br/produto/339516,Processador Amd Ryzen 5 3600 Am4 Sem Vídeo 100 100000031box,
https://www.kabum.com.br/produto/345272,"Processador AMD A10-7860K, 3.6GHz, Quad Core, FM2+, OEM",
https://www.kabum.com.br/produto/358036,"Processador Intel Core I9 10900, 2.8GHz, Cache 20MB, LGA 1200 - BX8070110900",
https://www.kabum.com.br/produto/357821,Processador 1155 Core I3 2120 3.3ghz/3mb S/ Cooler Tray I3-2120 Intel,
https://www.kabum.com.br/produto/357878,"Processador 1200 Celeron G5905 3,5ghz/4mb S/ Cooler Tray Bx80701g5905 Intel",
https://www.kabum.com.br/produto/353146,"Processador AMD Ryzen 5 4600G, 3.7GHz, (4.2GHz Turbo), Cache 8MB, Hexa Core, AM4 - 100-100000147BOX",
https://www.kabum.com.br/produto/358043,"Processador Intel Core I7 12700 12ª Geração, 2.1GHz (4.9GHz Turbo), Cache 25MB, 12 Cores, 20 Threads, LGA 1700 - BX8071512700",
https://www.kabum.com.br/produto/373667,Processador Intel I3 2120 3ª Geração,
https://www.kabum.com.br/produto/326432,"Processador Intel Core I3-10100f, Cache 6mb, 4.30 Ghz, Lga 1200 - Bx8070110100f",
https://www.kabum.com.br/produto/429951,Processador Intel 1151 Core I7 6700 3.4ghz/8MB S/ Cooler Tray 6º G I7-6700,
https://www.kabum.com.br/produto/422655,Processador AMD Am4 Ryzen 3 3100 3.6ghz - Oem,
https://www.kabum.com.br/produto/426053,Processador Intel 1200 Core I3-10100 3.60ghz Oem,
https://www.kabum.com.br/produto/457951,"Processador Intel Core I7-13700KF, 3.4ghz (5.4ghz Max Turbo), Cache 3MB, LGA1700 - Bx8071513700kf",
https://www.kabum.com.br/produto/161616,"Processador AMD Ryzen 7 3800X 3.9GHz (4.5GHz Max Turbo), Cache 36MB, AM4, DDR4, Cooler Wraith Prism, LED RGB",
https://www.kabum.com.br/produto/356362,"Processador Intel I7-3770S, 3.90GHz, Cache 8MB, Quad Core, 8 Threads, FCLGA 1155",
https://www.kabum.com.br/produto/401432,"Processador Intel Core I5 4460, 3.20GHz, LGA 1150, OEM",
https://www.kabum.com.br/produto/430125,Processador Intel LGA 1200 I3 12100f S/video C/ Cooler Tray,
https://www.kabum.com.br/produto/409245,"Processador Intel I5 4570, LGA 1150, Com Cooler Tray",
https://www.kabum.com.br/produto/360855,"Processador Intel Pentium G3240, LGA 1150, Com Cooler Tray",
https://www.kabum.com.br/produto/459507,"Processador Intel Core  I3 6100, LGA 1151, C/ Cooler Tray",
https://www.kabum.com.br/produto/442573,"Processador Intel I5-3470, 3.60ghz, 6MB Cache, Fc LGA1155",
https://www.kabum.com.br/produto/442581,"Processador Intel Core I9 13900kf, 5.80ghz Max Turbo, 24-core, LGA 1700",
https://www.kabum.com.br/produto/112994,"Processador Intel Core i7-10700, 2.9GHz (4.8GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700",
https://www.kabum.com.br/produto/394047,"Processador Intel I5-6500, 3.60GHz, Cache 6MB, FCLGA 1151",
https://www.kabum.com.br/produto/102435,"Processador AMD Ryzen 7 3800X, 3.9GHz (4.5GHz Max Turbo), Octa Core, 16 Threads, Cache 32MB, AM4 - 100-100000025BOX",
